pvarname,evarname,n,e_table_name,p_table_name
CD8TPP,LBX153,420,L28POC_B,DNAM_B
CD4TPP,LBX153,420,L28POC_B,DNAM_B
Nkcell,LBX153,420,L28POC_B,DNAM_B
Bcell,LBX153,420,L28POC_B,DNAM_B
MonoPP,LBX153,420,L28POC_B,DNAM_B
NeuPP,LBX153,420,L28POC_B,DNAM_B
XY_Estimation,LBX156,419,L28POC_B,DNAM_B
HorvathAge,LBX156,419,L28POC_B,DNAM_B
HannumAge,LBX156,419,L28POC_B,DNAM_B
SkinBloodAge,LBX156,419,L28POC_B,DNAM_B
PhenoAge,LBX156,419,L28POC_B,DNAM_B
GDF15Mort,LBX156,419,L28POC_B,DNAM_B
B2MMort,LBX156,419,L28POC_B,DNAM_B
CystatinCMort,LBX156,419,L28POC_B,DNAM_B
TIMP1Mort,LBX156,419,L28POC_B,DNAM_B
ADMMort,LBX156,419,L28POC_B,DNAM_B
PAI1Mort,LBX156,419,L28POC_B,DNAM_B
LeptinMort,LBX156,419,L28POC_B,DNAM_B
PACKYRSMort,LBX156,419,L28POC_B,DNAM_B
CRPMort,LBX156,419,L28POC_B,DNAM_B
logA1CMort,LBX156,419,L28POC_B,DNAM_B
GrimAgeMort,LBX156,419,L28POC_B,DNAM_B
GrimAge2Mort,LBX156,419,L28POC_B,DNAM_B
HorvathTelo,LBX156,419,L28POC_B,DNAM_B
YangCell,LBX156,419,L28POC_B,DNAM_B
ZhangAge,LBX156,419,L28POC_B,DNAM_B
LinAge,LBX156,419,L28POC_B,DNAM_B
WeidnerAge,LBX156,419,L28POC_B,DNAM_B
VidalBraloAge,LBX156,419,L28POC_B,DNAM_B
DunedinPoAm,LBX156,419,L28POC_B,DNAM_B
CD8TPP,LBX156,419,L28POC_B,DNAM_B
CD4TPP,LBX156,419,L28POC_B,DNAM_B
Nkcell,LBX156,419,L28POC_B,DNAM_B
Bcell,LBX156,419,L28POC_B,DNAM_B
MonoPP,LBX156,419,L28POC_B,DNAM_B
NeuPP,LBX156,419,L28POC_B,DNAM_B
XY_Estimation,LBX157,419,L28POC_B,DNAM_B
HorvathAge,LBX157,419,L28POC_B,DNAM_B
HannumAge,LBX157,419,L28POC_B,DNAM_B
SkinBloodAge,LBX157,419,L28POC_B,DNAM_B
PhenoAge,LBX157,419,L28POC_B,DNAM_B
GDF15Mort,LBX157,419,L28POC_B,DNAM_B
B2MMort,LBX157,419,L28POC_B,DNAM_B
CystatinCMort,LBX157,419,L28POC_B,DNAM_B
TIMP1Mort,LBX157,419,L28POC_B,DNAM_B
ADMMort,LBX157,419,L28POC_B,DNAM_B
PAI1Mort,LBX157,419,L28POC_B,DNAM_B
LeptinMort,LBX157,419,L28POC_B,DNAM_B
PACKYRSMort,LBX157,419,L28POC_B,DNAM_B
CRPMort,LBX157,419,L28POC_B,DNAM_B
logA1CMort,LBX157,419,L28POC_B,DNAM_B
GrimAgeMort,LBX157,419,L28POC_B,DNAM_B
GrimAge2Mort,LBX157,419,L28POC_B,DNAM_B
HorvathTelo,LBX157,419,L28POC_B,DNAM_B
YangCell,LBX157,419,L28POC_B,DNAM_B
ZhangAge,LBX157,419,L28POC_B,DNAM_B
LinAge,LBX157,419,L28POC_B,DNAM_B
WeidnerAge,LBX157,419,L28POC_B,DNAM_B
VidalBraloAge,LBX157,419,L28POC_B,DNAM_B
DunedinPoAm,LBX157,419,L28POC_B,DNAM_B
CD8TPP,LBX157,419,L28POC_B,DNAM_B
CD4TPP,LBX157,419,L28POC_B,DNAM_B
Nkcell,LBX157,419,L28POC_B,DNAM_B
Bcell,LBX157,419,L28POC_B,DNAM_B
MonoPP,LBX157,419,L28POC_B,DNAM_B
NeuPP,LBX157,419,L28POC_B,DNAM_B
XY_Estimation,LBX167,418,L28POC_B,DNAM_B
HorvathAge,LBX167,418,L28POC_B,DNAM_B
HannumAge,LBX167,418,L28POC_B,DNAM_B
SkinBloodAge,LBX167,418,L28POC_B,DNAM_B
PhenoAge,LBX167,418,L28POC_B,DNAM_B
GDF15Mort,LBX167,418,L28POC_B,DNAM_B
B2MMort,LBX167,418,L28POC_B,DNAM_B
CystatinCMort,LBX167,418,L28POC_B,DNAM_B
TIMP1Mort,LBX167,418,L28POC_B,DNAM_B
ADMMort,LBX167,418,L28POC_B,DNAM_B
PAI1Mort,LBX167,418,L28POC_B,DNAM_B
LeptinMort,LBX167,418,L28POC_B,DNAM_B
PACKYRSMort,LBX167,418,L28POC_B,DNAM_B
CRPMort,LBX167,418,L28POC_B,DNAM_B
logA1CMort,LBX167,418,L28POC_B,DNAM_B
GrimAgeMort,LBX167,418,L28POC_B,DNAM_B
GrimAge2Mort,LBX167,418,L28POC_B,DNAM_B
HorvathTelo,LBX167,418,L28POC_B,DNAM_B
YangCell,LBX167,418,L28POC_B,DNAM_B
ZhangAge,LBX167,418,L28POC_B,DNAM_B
LinAge,LBX167,418,L28POC_B,DNAM_B
WeidnerAge,LBX167,418,L28POC_B,DNAM_B
VidalBraloAge,LBX167,418,L28POC_B,DNAM_B
DunedinPoAm,LBX167,418,L28POC_B,DNAM_B
CD8TPP,LBX167,418,L28POC_B,DNAM_B
CD4TPP,LBX167,418,L28POC_B,DNAM_B
Nkcell,LBX167,418,L28POC_B,DNAM_B
Bcell,LBX167,418,L28POC_B,DNAM_B
MonoPP,LBX167,418,L28POC_B,DNAM_B
NeuPP,LBX167,418,L28POC_B,DNAM_B
XY_Estimation,LBX170,418,L28POC_B,DNAM_B
HorvathAge,LBX170,418,L28POC_B,DNAM_B
HannumAge,LBX170,418,L28POC_B,DNAM_B
SkinBloodAge,LBX170,418,L28POC_B,DNAM_B
PhenoAge,LBX170,418,L28POC_B,DNAM_B
GDF15Mort,LBX170,418,L28POC_B,DNAM_B
B2MMort,LBX170,418,L28POC_B,DNAM_B
CystatinCMort,LBX170,418,L28POC_B,DNAM_B
TIMP1Mort,LBX170,418,L28POC_B,DNAM_B
ADMMort,LBX170,418,L28POC_B,DNAM_B
PAI1Mort,LBX170,418,L28POC_B,DNAM_B
LeptinMort,LBX170,418,L28POC_B,DNAM_B
PACKYRSMort,LBX170,418,L28POC_B,DNAM_B
CRPMort,LBX170,418,L28POC_B,DNAM_B
logA1CMort,LBX170,418,L28POC_B,DNAM_B
GrimAgeMort,LBX170,418,L28POC_B,DNAM_B
GrimAge2Mort,LBX170,418,L28POC_B,DNAM_B
HorvathTelo,LBX170,418,L28POC_B,DNAM_B
YangCell,LBX170,418,L28POC_B,DNAM_B
ZhangAge,LBX170,418,L28POC_B,DNAM_B
LinAge,LBX170,418,L28POC_B,DNAM_B
WeidnerAge,LBX170,418,L28POC_B,DNAM_B
VidalBraloAge,LBX170,418,L28POC_B,DNAM_B
DunedinPoAm,LBX170,418,L28POC_B,DNAM_B
CD8TPP,LBX170,418,L28POC_B,DNAM_B
CD4TPP,LBX170,418,L28POC_B,DNAM_B
Nkcell,LBX170,418,L28POC_B,DNAM_B
Bcell,LBX170,418,L28POC_B,DNAM_B
MonoPP,LBX170,418,L28POC_B,DNAM_B
NeuPP,LBX170,418,L28POC_B,DNAM_B
XY_Estimation,LBX172,409,L28POC_B,DNAM_B
HorvathAge,LBX172,409,L28POC_B,DNAM_B
HannumAge,LBX172,409,L28POC_B,DNAM_B
SkinBloodAge,LBX172,409,L28POC_B,DNAM_B
PhenoAge,LBX172,409,L28POC_B,DNAM_B
GDF15Mort,LBX172,409,L28POC_B,DNAM_B
B2MMort,LBX172,409,L28POC_B,DNAM_B
CystatinCMort,LBX172,409,L28POC_B,DNAM_B
TIMP1Mort,LBX172,409,L28POC_B,DNAM_B
ADMMort,LBX172,409,L28POC_B,DNAM_B
PAI1Mort,LBX172,409,L28POC_B,DNAM_B
LeptinMort,LBX172,409,L28POC_B,DNAM_B
PACKYRSMort,LBX172,409,L28POC_B,DNAM_B
CRPMort,LBX172,409,L28POC_B,DNAM_B
logA1CMort,LBX172,409,L28POC_B,DNAM_B
GrimAgeMort,LBX172,409,L28POC_B,DNAM_B
GrimAge2Mort,LBX172,409,L28POC_B,DNAM_B
HorvathTelo,LBX172,409,L28POC_B,DNAM_B
YangCell,LBX172,409,L28POC_B,DNAM_B
ZhangAge,LBX172,409,L28POC_B,DNAM_B
LinAge,LBX172,409,L28POC_B,DNAM_B
WeidnerAge,LBX172,409,L28POC_B,DNAM_B
VidalBraloAge,LBX172,409,L28POC_B,DNAM_B
DunedinPoAm,LBX172,409,L28POC_B,DNAM_B
CD8TPP,LBX172,409,L28POC_B,DNAM_B
CD4TPP,LBX172,409,L28POC_B,DNAM_B
Nkcell,LBX172,409,L28POC_B,DNAM_B
Bcell,LBX172,409,L28POC_B,DNAM_B
MonoPP,LBX172,409,L28POC_B,DNAM_B
NeuPP,LBX172,409,L28POC_B,DNAM_B
XY_Estimation,LBX177,414,L28POC_B,DNAM_B
HorvathAge,LBX177,414,L28POC_B,DNAM_B
HannumAge,LBX177,414,L28POC_B,DNAM_B
SkinBloodAge,LBX177,414,L28POC_B,DNAM_B
PhenoAge,LBX177,414,L28POC_B,DNAM_B
GDF15Mort,LBX177,414,L28POC_B,DNAM_B
B2MMort,LBX177,414,L28POC_B,DNAM_B
CystatinCMort,LBX177,414,L28POC_B,DNAM_B
TIMP1Mort,LBX177,414,L28POC_B,DNAM_B
ADMMort,LBX177,414,L28POC_B,DNAM_B
PAI1Mort,LBX177,414,L28POC_B,DNAM_B
LeptinMort,LBX177,414,L28POC_B,DNAM_B
PACKYRSMort,LBX177,414,L28POC_B,DNAM_B
CRPMort,LBX177,414,L28POC_B,DNAM_B
logA1CMort,LBX177,414,L28POC_B,DNAM_B
GrimAgeMort,LBX177,414,L28POC_B,DNAM_B
GrimAge2Mort,LBX177,414,L28POC_B,DNAM_B
HorvathTelo,LBX177,414,L28POC_B,DNAM_B
YangCell,LBX177,414,L28POC_B,DNAM_B
ZhangAge,LBX177,414,L28POC_B,DNAM_B
LinAge,LBX177,414,L28POC_B,DNAM_B
WeidnerAge,LBX177,414,L28POC_B,DNAM_B
VidalBraloAge,LBX177,414,L28POC_B,DNAM_B
DunedinPoAm,LBX177,414,L28POC_B,DNAM_B
CD8TPP,LBX177,414,L28POC_B,DNAM_B
CD4TPP,LBX177,414,L28POC_B,DNAM_B
Nkcell,LBX177,414,L28POC_B,DNAM_B
Bcell,LBX177,414,L28POC_B,DNAM_B
MonoPP,LBX177,414,L28POC_B,DNAM_B
NeuPP,LBX177,414,L28POC_B,DNAM_B
XY_Estimation,LBX178,418,L28POC_B,DNAM_B
HorvathAge,LBX178,418,L28POC_B,DNAM_B
HannumAge,LBX178,418,L28POC_B,DNAM_B
SkinBloodAge,LBX178,418,L28POC_B,DNAM_B
PhenoAge,LBX178,418,L28POC_B,DNAM_B
GDF15Mort,LBX178,418,L28POC_B,DNAM_B
B2MMort,LBX178,418,L28POC_B,DNAM_B
CystatinCMort,LBX178,418,L28POC_B,DNAM_B
TIMP1Mort,LBX178,418,L28POC_B,DNAM_B
ADMMort,LBX178,418,L28POC_B,DNAM_B
PAI1Mort,LBX178,418,L28POC_B,DNAM_B
LeptinMort,LBX178,418,L28POC_B,DNAM_B
PACKYRSMort,LBX178,418,L28POC_B,DNAM_B
CRPMort,LBX178,418,L28POC_B,DNAM_B
logA1CMort,LBX178,418,L28POC_B,DNAM_B
GrimAgeMort,LBX178,418,L28POC_B,DNAM_B
GrimAge2Mort,LBX178,418,L28POC_B,DNAM_B
HorvathTelo,LBX178,418,L28POC_B,DNAM_B
YangCell,LBX178,418,L28POC_B,DNAM_B
ZhangAge,LBX178,418,L28POC_B,DNAM_B
LinAge,LBX178,418,L28POC_B,DNAM_B
WeidnerAge,LBX178,418,L28POC_B,DNAM_B
VidalBraloAge,LBX178,418,L28POC_B,DNAM_B
DunedinPoAm,LBX178,418,L28POC_B,DNAM_B
CD8TPP,LBX178,418,L28POC_B,DNAM_B
CD4TPP,LBX178,418,L28POC_B,DNAM_B
Nkcell,LBX178,418,L28POC_B,DNAM_B
Bcell,LBX178,418,L28POC_B,DNAM_B
MonoPP,LBX178,418,L28POC_B,DNAM_B
NeuPP,LBX178,418,L28POC_B,DNAM_B
XY_Estimation,LBX180,420,L28POC_B,DNAM_B
HorvathAge,LBX180,420,L28POC_B,DNAM_B
HannumAge,LBX180,420,L28POC_B,DNAM_B
SkinBloodAge,LBX180,420,L28POC_B,DNAM_B
PhenoAge,LBX180,420,L28POC_B,DNAM_B
GDF15Mort,LBX180,420,L28POC_B,DNAM_B
B2MMort,LBX180,420,L28POC_B,DNAM_B
CystatinCMort,LBX180,420,L28POC_B,DNAM_B
TIMP1Mort,LBX180,420,L28POC_B,DNAM_B
ADMMort,LBX180,420,L28POC_B,DNAM_B
PAI1Mort,LBX180,420,L28POC_B,DNAM_B
LeptinMort,LBX180,420,L28POC_B,DNAM_B
PACKYRSMort,LBX180,420,L28POC_B,DNAM_B
CRPMort,LBX180,420,L28POC_B,DNAM_B
logA1CMort,LBX180,420,L28POC_B,DNAM_B
GrimAgeMort,LBX180,420,L28POC_B,DNAM_B
GrimAge2Mort,LBX180,420,L28POC_B,DNAM_B
HorvathTelo,LBX180,420,L28POC_B,DNAM_B
YangCell,LBX180,420,L28POC_B,DNAM_B
ZhangAge,LBX180,420,L28POC_B,DNAM_B
LinAge,LBX180,420,L28POC_B,DNAM_B
WeidnerAge,LBX180,420,L28POC_B,DNAM_B
VidalBraloAge,LBX180,420,L28POC_B,DNAM_B
DunedinPoAm,LBX180,420,L28POC_B,DNAM_B
CD8TPP,LBX180,420,L28POC_B,DNAM_B
CD4TPP,LBX180,420,L28POC_B,DNAM_B
Nkcell,LBX180,420,L28POC_B,DNAM_B
Bcell,LBX180,420,L28POC_B,DNAM_B
MonoPP,LBX180,420,L28POC_B,DNAM_B
NeuPP,LBX180,420,L28POC_B,DNAM_B
XY_Estimation,LBX183,420,L28POC_B,DNAM_B
HorvathAge,LBX183,420,L28POC_B,DNAM_B
HannumAge,LBX183,420,L28POC_B,DNAM_B
SkinBloodAge,LBX183,420,L28POC_B,DNAM_B
PhenoAge,LBX183,420,L28POC_B,DNAM_B
GDF15Mort,LBX183,420,L28POC_B,DNAM_B
B2MMort,LBX183,420,L28POC_B,DNAM_B
CystatinCMort,LBX183,420,L28POC_B,DNAM_B
TIMP1Mort,LBX183,420,L28POC_B,DNAM_B
ADMMort,LBX183,420,L28POC_B,DNAM_B
PAI1Mort,LBX183,420,L28POC_B,DNAM_B
LeptinMort,LBX183,420,L28POC_B,DNAM_B
PACKYRSMort,LBX183,420,L28POC_B,DNAM_B
CRPMort,LBX183,420,L28POC_B,DNAM_B
logA1CMort,LBX183,420,L28POC_B,DNAM_B
GrimAgeMort,LBX183,420,L28POC_B,DNAM_B
GrimAge2Mort,LBX183,420,L28POC_B,DNAM_B
HorvathTelo,LBX183,420,L28POC_B,DNAM_B
YangCell,LBX183,420,L28POC_B,DNAM_B
ZhangAge,LBX183,420,L28POC_B,DNAM_B
LinAge,LBX183,420,L28POC_B,DNAM_B
WeidnerAge,LBX183,420,L28POC_B,DNAM_B
VidalBraloAge,LBX183,420,L28POC_B,DNAM_B
DunedinPoAm,LBX183,420,L28POC_B,DNAM_B
CD8TPP,LBX183,420,L28POC_B,DNAM_B
CD4TPP,LBX183,420,L28POC_B,DNAM_B
Nkcell,LBX183,420,L28POC_B,DNAM_B
Bcell,LBX183,420,L28POC_B,DNAM_B
MonoPP,LBX183,420,L28POC_B,DNAM_B
NeuPP,LBX183,420,L28POC_B,DNAM_B
XY_Estimation,LBX187,420,L28POC_B,DNAM_B
HorvathAge,LBX187,420,L28POC_B,DNAM_B
HannumAge,LBX187,420,L28POC_B,DNAM_B
SkinBloodAge,LBX187,420,L28POC_B,DNAM_B
PhenoAge,LBX187,420,L28POC_B,DNAM_B
GDF15Mort,LBX187,420,L28POC_B,DNAM_B
B2MMort,LBX187,420,L28POC_B,DNAM_B
CystatinCMort,LBX187,420,L28POC_B,DNAM_B
TIMP1Mort,LBX187,420,L28POC_B,DNAM_B
ADMMort,LBX187,420,L28POC_B,DNAM_B
PAI1Mort,LBX187,420,L28POC_B,DNAM_B
LeptinMort,LBX187,420,L28POC_B,DNAM_B
PACKYRSMort,LBX187,420,L28POC_B,DNAM_B
CRPMort,LBX187,420,L28POC_B,DNAM_B
logA1CMort,LBX187,420,L28POC_B,DNAM_B
GrimAgeMort,LBX187,420,L28POC_B,DNAM_B
GrimAge2Mort,LBX187,420,L28POC_B,DNAM_B
HorvathTelo,LBX187,420,L28POC_B,DNAM_B
YangCell,LBX187,420,L28POC_B,DNAM_B
ZhangAge,LBX187,420,L28POC_B,DNAM_B
LinAge,LBX187,420,L28POC_B,DNAM_B
WeidnerAge,LBX187,420,L28POC_B,DNAM_B
VidalBraloAge,LBX187,420,L28POC_B,DNAM_B
DunedinPoAm,LBX187,420,L28POC_B,DNAM_B
CD8TPP,LBX187,420,L28POC_B,DNAM_B
CD4TPP,LBX187,420,L28POC_B,DNAM_B
Nkcell,LBX187,420,L28POC_B,DNAM_B
Bcell,LBX187,420,L28POC_B,DNAM_B
MonoPP,LBX187,420,L28POC_B,DNAM_B
NeuPP,LBX187,420,L28POC_B,DNAM_B
XY_Estimation,LBX189,419,L28POC_B,DNAM_B
HorvathAge,LBX189,419,L28POC_B,DNAM_B
HannumAge,LBX189,419,L28POC_B,DNAM_B
SkinBloodAge,LBX189,419,L28POC_B,DNAM_B
PhenoAge,LBX189,419,L28POC_B,DNAM_B
GDF15Mort,LBX189,419,L28POC_B,DNAM_B
B2MMort,LBX189,419,L28POC_B,DNAM_B
CystatinCMort,LBX189,419,L28POC_B,DNAM_B
TIMP1Mort,LBX189,419,L28POC_B,DNAM_B
ADMMort,LBX189,419,L28POC_B,DNAM_B
PAI1Mort,LBX189,419,L28POC_B,DNAM_B
LeptinMort,LBX189,419,L28POC_B,DNAM_B
PACKYRSMort,LBX189,419,L28POC_B,DNAM_B
CRPMort,LBX189,419,L28POC_B,DNAM_B
logA1CMort,LBX189,419,L28POC_B,DNAM_B
GrimAgeMort,LBX189,419,L28POC_B,DNAM_B
GrimAge2Mort,LBX189,419,L28POC_B,DNAM_B
HorvathTelo,LBX189,419,L28POC_B,DNAM_B
YangCell,LBX189,419,L28POC_B,DNAM_B
ZhangAge,LBX189,419,L28POC_B,DNAM_B
LinAge,LBX189,419,L28POC_B,DNAM_B
WeidnerAge,LBX189,419,L28POC_B,DNAM_B
VidalBraloAge,LBX189,419,L28POC_B,DNAM_B
DunedinPoAm,LBX189,419,L28POC_B,DNAM_B
CD8TPP,LBX189,419,L28POC_B,DNAM_B
CD4TPP,LBX189,419,L28POC_B,DNAM_B
Nkcell,LBX189,419,L28POC_B,DNAM_B
Bcell,LBX189,419,L28POC_B,DNAM_B
MonoPP,LBX189,419,L28POC_B,DNAM_B
NeuPP,LBX189,419,L28POC_B,DNAM_B
XY_Estimation,LBX194,417,L28POC_B,DNAM_B
HorvathAge,LBX194,417,L28POC_B,DNAM_B
HannumAge,LBX194,417,L28POC_B,DNAM_B
SkinBloodAge,LBX194,417,L28POC_B,DNAM_B
PhenoAge,LBX194,417,L28POC_B,DNAM_B
GDF15Mort,LBX194,417,L28POC_B,DNAM_B
B2MMort,LBX194,417,L28POC_B,DNAM_B
CystatinCMort,LBX194,417,L28POC_B,DNAM_B
TIMP1Mort,LBX194,417,L28POC_B,DNAM_B
ADMMort,LBX194,417,L28POC_B,DNAM_B
PAI1Mort,LBX194,417,L28POC_B,DNAM_B
LeptinMort,LBX194,417,L28POC_B,DNAM_B
PACKYRSMort,LBX194,417,L28POC_B,DNAM_B
CRPMort,LBX194,417,L28POC_B,DNAM_B
logA1CMort,LBX194,417,L28POC_B,DNAM_B
GrimAgeMort,LBX194,417,L28POC_B,DNAM_B
GrimAge2Mort,LBX194,417,L28POC_B,DNAM_B
HorvathTelo,LBX194,417,L28POC_B,DNAM_B
YangCell,LBX194,417,L28POC_B,DNAM_B
ZhangAge,LBX194,417,L28POC_B,DNAM_B
LinAge,LBX194,417,L28POC_B,DNAM_B
WeidnerAge,LBX194,417,L28POC_B,DNAM_B
VidalBraloAge,LBX194,417,L28POC_B,DNAM_B
DunedinPoAm,LBX194,417,L28POC_B,DNAM_B
CD8TPP,LBX194,417,L28POC_B,DNAM_B
CD4TPP,LBX194,417,L28POC_B,DNAM_B
Nkcell,LBX194,417,L28POC_B,DNAM_B
Bcell,LBX194,417,L28POC_B,DNAM_B
MonoPP,LBX194,417,L28POC_B,DNAM_B
NeuPP,LBX194,417,L28POC_B,DNAM_B
XY_Estimation,LBX195,412,L28POC_B,DNAM_B
HorvathAge,LBX195,412,L28POC_B,DNAM_B
HannumAge,LBX195,412,L28POC_B,DNAM_B
SkinBloodAge,LBX195,412,L28POC_B,DNAM_B
PhenoAge,LBX195,412,L28POC_B,DNAM_B
GDF15Mort,LBX195,412,L28POC_B,DNAM_B
B2MMort,LBX195,412,L28POC_B,DNAM_B
CystatinCMort,LBX195,412,L28POC_B,DNAM_B
TIMP1Mort,LBX195,412,L28POC_B,DNAM_B
ADMMort,LBX195,412,L28POC_B,DNAM_B
PAI1Mort,LBX195,412,L28POC_B,DNAM_B
LeptinMort,LBX195,412,L28POC_B,DNAM_B
PACKYRSMort,LBX195,412,L28POC_B,DNAM_B
CRPMort,LBX195,412,L28POC_B,DNAM_B
logA1CMort,LBX195,412,L28POC_B,DNAM_B
GrimAgeMort,LBX195,412,L28POC_B,DNAM_B
GrimAge2Mort,LBX195,412,L28POC_B,DNAM_B
HorvathTelo,LBX195,412,L28POC_B,DNAM_B
YangCell,LBX195,412,L28POC_B,DNAM_B
ZhangAge,LBX195,412,L28POC_B,DNAM_B
LinAge,LBX195,412,L28POC_B,DNAM_B
WeidnerAge,LBX195,412,L28POC_B,DNAM_B
VidalBraloAge,LBX195,412,L28POC_B,DNAM_B
DunedinPoAm,LBX195,412,L28POC_B,DNAM_B
CD8TPP,LBX195,412,L28POC_B,DNAM_B
CD4TPP,LBX195,412,L28POC_B,DNAM_B
Nkcell,LBX195,412,L28POC_B,DNAM_B
Bcell,LBX195,412,L28POC_B,DNAM_B
MonoPP,LBX195,412,L28POC_B,DNAM_B
NeuPP,LBX195,412,L28POC_B,DNAM_B
XY_Estimation,LBX196,417,L28POC_B,DNAM_B
HorvathAge,LBX196,417,L28POC_B,DNAM_B
HannumAge,LBX196,417,L28POC_B,DNAM_B
SkinBloodAge,LBX196,417,L28POC_B,DNAM_B
PhenoAge,LBX196,417,L28POC_B,DNAM_B
GDF15Mort,LBX196,417,L28POC_B,DNAM_B
B2MMort,LBX196,417,L28POC_B,DNAM_B
CystatinCMort,LBX196,417,L28POC_B,DNAM_B
TIMP1Mort,LBX196,417,L28POC_B,DNAM_B
ADMMort,LBX196,417,L28POC_B,DNAM_B
PAI1Mort,LBX196,417,L28POC_B,DNAM_B
LeptinMort,LBX196,417,L28POC_B,DNAM_B
PACKYRSMort,LBX196,417,L28POC_B,DNAM_B
CRPMort,LBX196,417,L28POC_B,DNAM_B
logA1CMort,LBX196,417,L28POC_B,DNAM_B
GrimAgeMort,LBX196,417,L28POC_B,DNAM_B
GrimAge2Mort,LBX196,417,L28POC_B,DNAM_B
HorvathTelo,LBX196,417,L28POC_B,DNAM_B
YangCell,LBX196,417,L28POC_B,DNAM_B
ZhangAge,LBX196,417,L28POC_B,DNAM_B
LinAge,LBX196,417,L28POC_B,DNAM_B
WeidnerAge,LBX196,417,L28POC_B,DNAM_B
VidalBraloAge,LBX196,417,L28POC_B,DNAM_B
DunedinPoAm,LBX196,417,L28POC_B,DNAM_B
CD8TPP,LBX196,417,L28POC_B,DNAM_B
CD4TPP,LBX196,417,L28POC_B,DNAM_B
Nkcell,LBX196,417,L28POC_B,DNAM_B
Bcell,LBX196,417,L28POC_B,DNAM_B
MonoPP,LBX196,417,L28POC_B,DNAM_B
NeuPP,LBX196,417,L28POC_B,DNAM_B
XY_Estimation,LBX206,403,L28POC_B,DNAM_B
HorvathAge,LBX206,403,L28POC_B,DNAM_B
HannumAge,LBX206,403,L28POC_B,DNAM_B
SkinBloodAge,LBX206,403,L28POC_B,DNAM_B
PhenoAge,LBX206,403,L28POC_B,DNAM_B
GDF15Mort,LBX206,403,L28POC_B,DNAM_B
B2MMort,LBX206,403,L28POC_B,DNAM_B
CystatinCMort,LBX206,403,L28POC_B,DNAM_B
TIMP1Mort,LBX206,403,L28POC_B,DNAM_B
ADMMort,LBX206,403,L28POC_B,DNAM_B
PAI1Mort,LBX206,403,L28POC_B,DNAM_B
LeptinMort,LBX206,403,L28POC_B,DNAM_B
PACKYRSMort,LBX206,403,L28POC_B,DNAM_B
CRPMort,LBX206,403,L28POC_B,DNAM_B
logA1CMort,LBX206,403,L28POC_B,DNAM_B
GrimAgeMort,LBX206,403,L28POC_B,DNAM_B
GrimAge2Mort,LBX206,403,L28POC_B,DNAM_B
HorvathTelo,LBX206,403,L28POC_B,DNAM_B
YangCell,LBX206,403,L28POC_B,DNAM_B
ZhangAge,LBX206,403,L28POC_B,DNAM_B
LinAge,LBX206,403,L28POC_B,DNAM_B
WeidnerAge,LBX206,403,L28POC_B,DNAM_B
VidalBraloAge,LBX206,403,L28POC_B,DNAM_B
DunedinPoAm,LBX206,403,L28POC_B,DNAM_B
CD8TPP,LBX206,403,L28POC_B,DNAM_B
CD4TPP,LBX206,403,L28POC_B,DNAM_B
Nkcell,LBX206,403,L28POC_B,DNAM_B
Bcell,LBX206,403,L28POC_B,DNAM_B
MonoPP,LBX206,403,L28POC_B,DNAM_B
NeuPP,LBX206,403,L28POC_B,DNAM_B
XY_Estimation,LBXALD,414,L28POC_B,DNAM_B
HorvathAge,LBXALD,414,L28POC_B,DNAM_B
HannumAge,LBXALD,414,L28POC_B,DNAM_B
SkinBloodAge,LBXALD,414,L28POC_B,DNAM_B
PhenoAge,LBXALD,414,L28POC_B,DNAM_B
GDF15Mort,LBXALD,414,L28POC_B,DNAM_B
B2MMort,LBXALD,414,L28POC_B,DNAM_B
CystatinCMort,LBXALD,414,L28POC_B,DNAM_B
TIMP1Mort,LBXALD,414,L28POC_B,DNAM_B
ADMMort,LBXALD,414,L28POC_B,DNAM_B
PAI1Mort,LBXALD,414,L28POC_B,DNAM_B
LeptinMort,LBXALD,414,L28POC_B,DNAM_B
PACKYRSMort,LBXALD,414,L28POC_B,DNAM_B
CRPMort,LBXALD,414,L28POC_B,DNAM_B
logA1CMort,LBXALD,414,L28POC_B,DNAM_B
GrimAgeMort,LBXALD,414,L28POC_B,DNAM_B
GrimAge2Mort,LBXALD,414,L28POC_B,DNAM_B
HorvathTelo,LBXALD,414,L28POC_B,DNAM_B
YangCell,LBXALD,414,L28POC_B,DNAM_B
ZhangAge,LBXALD,414,L28POC_B,DNAM_B
LinAge,LBXALD,414,L28POC_B,DNAM_B
WeidnerAge,LBXALD,414,L28POC_B,DNAM_B
VidalBraloAge,LBXALD,414,L28POC_B,DNAM_B
DunedinPoAm,LBXALD,414,L28POC_B,DNAM_B
CD8TPP,LBXALD,414,L28POC_B,DNAM_B
CD4TPP,LBXALD,414,L28POC_B,DNAM_B
Nkcell,LBXALD,414,L28POC_B,DNAM_B
Bcell,LBXALD,414,L28POC_B,DNAM_B
MonoPP,LBXALD,414,L28POC_B,DNAM_B
NeuPP,LBXALD,414,L28POC_B,DNAM_B
XY_Estimation,LBXBHC,411,L28POC_B,DNAM_B
HorvathAge,LBXBHC,411,L28POC_B,DNAM_B
HannumAge,LBXBHC,411,L28POC_B,DNAM_B
SkinBloodAge,LBXBHC,411,L28POC_B,DNAM_B
PhenoAge,LBXBHC,411,L28POC_B,DNAM_B
GDF15Mort,LBXBHC,411,L28POC_B,DNAM_B
B2MMort,LBXBHC,411,L28POC_B,DNAM_B
