Variable.Name,Variable.Description,Data.File.Name,Data.File.Description,Begin.Year,EndYear,Component,Use.Constraints,series,epcf,varname,category,subcategory
DR2TFA,Folic acid (mcg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TFA,nutrients,dietary interview
DR2TFDFE,Folate as dietary folate equivalents (mcg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TFDFE,nutrients,dietary interview
DR2TFF,Food folate (mcg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TFF,nutrients,dietary interview
DR2TFIBE,Dietary fiber (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TFIBE,nutrients,dietary interview
DR2TFOLA,Total folate (mcg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TFOLA,nutrients,dietary interview
DR2TIRON,Iron (mg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TIRON,nutrients,dietary interview
DR2TKCAL,Energy (kcal),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TKCAL,nutrients,dietary interview
DR2TLYCO,Lycopene (mcg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TLYCO,nutrients,dietary interview
DR2TLZ,Lutein + zeaxanthin (mcg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TLZ,nutrients,dietary interview
DR2TM161,MFA 16:1 (Hexadecenoic) (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TM161,nutrients,dietary interview
DR2TM181,MFA 18:1 (Octadecenoic) (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TM181,nutrients,dietary interview
DR2TM201,MFA 20:1 (Eicosenoic) (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TM201,nutrients,dietary interview
DR2TM221,MFA 22:1 (Docosenoic) (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TM221,nutrients,dietary interview
DR2TMAGN,Magnesium (mg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TMAGN,nutrients,dietary interview
DR2TMFAT,Total monounsaturated fatty acids (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TMFAT,nutrients,dietary interview
DR2TMOIS,Moisture (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TMOIS,nutrients,dietary interview
DR2TNIAC,Niacin (mg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TNIAC,nutrients,dietary interview
DR2TNUMF,Total number of foods reported in the individual foods file,DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TNUMF,nutrients,dietary interview
DR2TP182,PFA 18:2 (Octadecadienoic) (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TP182,nutrients,dietary interview
DR2TP183,PFA 18:3 (Octadecatrienoic) (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TP183,nutrients,dietary interview
DR2TP184,PFA 18:4 (Octadecatetraenoic) (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TP184,nutrients,dietary interview
DR2TP204,PFA 20:4 (Eicosatetraenoic) (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TP204,nutrients,dietary interview
DR2TP205,PFA 20:5 (Eicosapentaenoic) (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TP205,nutrients,dietary interview
DR2TP225,PFA 22:5 (Docosapentaenoic) (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TP225,nutrients,dietary interview
DR2TP226,PFA 22:6 (Docosahexaenoic) (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TP226,nutrients,dietary interview
DR2TPFAT,Total polyunsaturated fatty acids (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TPFAT,nutrients,dietary interview
DR2TPHOS,Phosphorus (mg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TPHOS,nutrients,dietary interview
DR2TPOTA,Potassium (mg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TPOTA,nutrients,dietary interview
DR2TPROT,Protein (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TPROT,nutrients,dietary interview
DR2TRET,Retinol (mcg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TRET,nutrients,dietary interview
DR2TS040,SFA 4:0 (Butanoic) (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TS040,nutrients,dietary interview
DR2TS060,SFA 6:0 (Hexanoic) (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TS060,nutrients,dietary interview
DR2TS080,SFA 8:0 (Octanoic) (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TS080,nutrients,dietary interview
DR2TS100,SFA 10:0 (Decanoic) (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TS100,nutrients,dietary interview
DR2TS120,SFA 12:0 (Dodecanoic) (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TS120,nutrients,dietary interview
DR2TS140,SFA 14:0 (Tetradecanoic) (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TS140,nutrients,dietary interview
DR2TS160,SFA 16:0 (Hexadecanoic) (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TS160,nutrients,dietary interview
DR2TS180,SFA 18:0 (Octadecanoic) (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TS180,nutrients,dietary interview
DR2TSELE,Selenium (mcg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TSELE,nutrients,dietary interview
DR2TSFAT,Total saturated fatty acids (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TSFAT,nutrients,dietary interview
DR2TSODI,Sodium (mg) (adjusted for salt use in food preparation),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TSODI,nutrients,dietary interview
DR2TSUGR,Total sugars (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TSUGR,nutrients,dietary interview
DR2TTFAT,Total fat (gm),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TTFAT,nutrients,dietary interview
DR2TTHEO,Theobromine (mg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TTHEO,nutrients,dietary interview
DR2TVARA,Vitamin A as retinol activity equivalents (mcg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TVARA,nutrients,dietary interview
DR2TVB1,Thiamin (Vitamin B1) (mg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TVB1,nutrients,dietary interview
DR2TVB12,Vitamin B12 (mcg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TVB12,nutrients,dietary interview
DR2TVB2,Riboflavin (Vitamin B2) (mg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TVB2,nutrients,dietary interview
DR2TVB6,Vitamin B6 (mg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TVB6,nutrients,dietary interview
DR2TVC,Vitamin C (mg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TVC,nutrients,dietary interview
DR2TVD,Vitamin D (D2 + D3) (mcg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TVD,nutrients,dietary interview
DR2TVK,Vitamin K (mcg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TVK,nutrients,dietary interview
DR2TWS,"When you drink tap water, what is the main source of the tap water? Is the",DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TWS,nutrients,dietary interview
DR2TZINC,Zinc (mg),DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DR2TZINC,nutrients,dietary interview
DRABF,Indicates whether the sample person was an infant who was breast-fed on eit,DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DRABF,nutrients,dietary interview
DRDINT,Indicates whether the sample person has intake data for one or two days.,DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,DRDINT,nutrients,dietary interview
SEQN,Respondent sequence number.,DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,NA,SEQN,NA,NA
WTDR2D,Dietary two-day sample weight,DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,WTDR2D,nutrients,dietary interview
WTDRD1,Dietary day one sample weight,DR2TOT_E,"Dietary Interview - Total Nutrient Intakes, Second Day",2007,2008,Dietary,None,E,e,WTDRD1,nutrients,dietary interview
DR2_300,"Was the amount of food that {you/NAME} ate yesterday much more than usual,",DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2_300,nutrients,dietary interview
DR2_320Z,"Total plain water drank yesterday - including plain tap water, water from a",DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2_320Z,nutrients,dietary interview
DR2_330Z,Total tap water drank yesterday - including filtered tap water and water fr,DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2_330Z,nutrients,dietary interview
DR2BWATZ,Total bottled water drank yesterday. (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2BWATZ,nutrients,dietary interview
DR2DAY,Intake day of the week,DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2DAY,nutrients,dietary interview
DR2DBIH,Number of days between intake day and the day of family questionnaire admin,DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2DBIH,nutrients,dietary interview
DR2DRSTZ,Dietary recall status,DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2DRSTZ,nutrients,dietary interview
DR2EXMER,Interviewer ID code,DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2EXMER,nutrients,dietary interview
DR2HELPD,Who helped in responding for this interview,DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2HELPD,nutrients,dietary interview
DR2LANG,The respondent spoke mostly:,DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2LANG,nutrients,dietary interview
DR2MNRSP,Who was the main respondent for this interview?,DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2MNRSP,nutrients,dietary interview
DR2TACAR,Alpha-carotene (mcg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TACAR,nutrients,dietary interview
DR2TALCO,Alcohol (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TALCO,nutrients,dietary interview
DR2TATOA,Added alpha-tocopherol (Vitamin E) (mg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TATOA,nutrients,dietary interview
DR2TATOC,Vitamin E as alpha-tocopherol (mg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TATOC,nutrients,dietary interview
DR2TB12A,Added vitamin B12 (mcg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TB12A,nutrients,dietary interview
DR2TBCAR,Beta-carotene (mcg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TBCAR,nutrients,dietary interview
DR2TCAFF,Caffeine (mg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TCAFF,nutrients,dietary interview
DR2TCALC,Calcium (mg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TCALC,nutrients,dietary interview
DR2TCARB,Carbohydrate (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TCARB,nutrients,dietary interview
DR2TCHL,Total choline (mg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TCHL,nutrients,dietary interview
DR2TCHOL,Cholesterol (mg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TCHOL,nutrients,dietary interview
DR2TCOPP,Copper (mg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TCOPP,nutrients,dietary interview
DR2TCRYP,Beta-cryptoxanthin (mcg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TCRYP,nutrients,dietary interview
DR2TFA,Folic acid (mcg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TFA,nutrients,dietary interview
DR2TFDFE,Folate as dietary folate equivalents (mcg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TFDFE,nutrients,dietary interview
DR2TFF,Food folate (mcg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TFF,nutrients,dietary interview
DR2TFIBE,Dietary fiber (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TFIBE,nutrients,dietary interview
DR2TFOLA,Total folate (mcg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TFOLA,nutrients,dietary interview
DR2TIRON,Iron (mg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TIRON,nutrients,dietary interview
DR2TKCAL,Energy (kcal),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TKCAL,nutrients,dietary interview
DR2TLYCO,Lycopene (mcg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TLYCO,nutrients,dietary interview
DR2TLZ,Lutein + zeaxanthin (mcg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TLZ,nutrients,dietary interview
DR2TM161,MFA 16:1 (Hexadecenoic) (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TM161,nutrients,dietary interview
DR2TM181,MFA 18:1 (Octadecenoic) (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TM181,nutrients,dietary interview
DR2TM201,MFA 20:1 (Eicosenoic) (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TM201,nutrients,dietary interview
DR2TM221,MFA 22:1 (Docosenoic) (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TM221,nutrients,dietary interview
DR2TMAGN,Magnesium (mg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TMAGN,nutrients,dietary interview
DR2TMFAT,Total monounsaturated fatty acids (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TMFAT,nutrients,dietary interview
DR2TMOIS,Moisture (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TMOIS,nutrients,dietary interview
DR2TNIAC,Niacin (mg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TNIAC,nutrients,dietary interview
DR2TNUMF,Total number of foods reported in the individual foods file,DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TNUMF,nutrients,dietary interview
DR2TP182,PFA 18:2 (Octadecadienoic) (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TP182,nutrients,dietary interview
DR2TP183,PFA 18:3 (Octadecatrienoic) (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TP183,nutrients,dietary interview
DR2TP184,PFA 18:4 (Octadecatetraenoic) (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TP184,nutrients,dietary interview
DR2TP204,PFA 20:4 (Eicosatetraenoic) (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TP204,nutrients,dietary interview
DR2TP205,PFA 20:5 (Eicosapentaenoic) (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TP205,nutrients,dietary interview
DR2TP225,PFA 22:5 (Docosapentaenoic) (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TP225,nutrients,dietary interview
DR2TP226,PFA 22:6 (Docosahexaenoic) (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TP226,nutrients,dietary interview
DR2TPFAT,Total polyunsaturated fatty acids (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TPFAT,nutrients,dietary interview
DR2TPHOS,Phosphorus (mg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TPHOS,nutrients,dietary interview
DR2TPOTA,Potassium (mg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TPOTA,nutrients,dietary interview
DR2TPROT,Protein (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TPROT,nutrients,dietary interview
DR2TRET,Retinol (mcg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TRET,nutrients,dietary interview
DR2TS040,SFA 4:0 (Butanoic) (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TS040,nutrients,dietary interview
DR2TS060,SFA 6:0 (Hexanoic) (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TS060,nutrients,dietary interview
DR2TS080,SFA 8:0 (Octanoic) (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TS080,nutrients,dietary interview
DR2TS100,SFA 10:0 (Decanoic) (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TS100,nutrients,dietary interview
DR2TS120,SFA 12:0 (Dodecanoic) (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TS120,nutrients,dietary interview
DR2TS140,SFA 14:0 (Tetradecanoic) (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TS140,nutrients,dietary interview
DR2TS160,SFA 16:0 (Hexadecanoic) (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TS160,nutrients,dietary interview
DR2TS180,SFA 18:0 (Octadecanoic) (gm),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TS180,nutrients,dietary interview
DR2TSELE,Selenium (mcg),DR2TOT_F,"Dietary Interview - Total Nutrient Intakes, Second Day",2009,2010,Dietary,None,F,e,DR2TSELE,nutrients,dietary interview
